  0.14285714285714285       0.15677014819400001        1.6980202999999999E-005
  0.11111111111111110       0.10575254285100000        5.6196609999999997E-006
   9.0909090909090912E-002   7.4467669240999998E-002   7.0815849999999999E-006
   6.6666666666666666E-002   3.9049986116000003E-002   6.2633650000000001E-006
   5.2631578947368418E-002   1.9155648088999999E-002   9.5616910000000007E-006
   3.7037037037037035E-002  -1.4928010890000001E-003   9.1035660000000007E-006
   3.0303030303030304E-002  -1.0065166634000000E-002   8.5602910000000004E-006
   2.5000000000000001E-002  -1.6201333524000001E-002   9.4154615000000002E-005
   1.7543859649122806E-002  -2.4517042685999999E-002   6.4299642999999994E-005
   1.2345679012345678E-002  -2.9691063829999999E-002   3.5556828000000001E-005
   1.0752688172043012E-002  -3.1258004105999999E-002   9.2285520000000004E-006
   8.1300813008130090E-003  -3.3580685973999998E-002   3.3209747999999999E-005
   6.8027210884353739E-003  -3.4639462938999999E-002   2.0005378000000000E-005
   5.8479532163742687E-003  -3.5424228588999997E-002   1.1498968000000000E-005
   5.5865921787709499E-003  -3.5622941555000003E-002   1.1718580000000000E-005
   4.9261083743842365E-003  -3.6037163775999997E-002   1.5034583000000000E-005
   3.9840637450199202E-003  -3.6750741280999998E-002   1.4417194999999999E-005
   3.2786885245901639E-003  -3.7212342213000002E-002   1.3281108000000001E-005
   1.9417475728155339E-003  -3.7989783855000001E-002   5.8662169999999997E-006


  0.14285714285714285        2.3447832982999999E-002   9.3454289999999997E-006
  0.11111111111111110        8.5358803300000004E-003   5.4454800000000001E-006
   9.0909090909090912E-002  -4.3366691400000001E-004   5.8577200000000004E-006
   6.6666666666666666E-002  -1.0092235908000000E-002   2.5891089999999999E-006
   5.2631578947368418E-002  -1.5649492865000000E-002   7.8015809999999997E-006
   3.7037037037037035E-002  -2.1209709060000002E-002   8.7680949999999996E-006
   3.0303030303030304E-002  -2.3684653303000000E-002   3.3929296999999999E-005
   2.5000000000000001E-002  -2.4988618588999999E-002   3.0250541999999999E-005
   1.7543859649122806E-002  -2.7222014512999999E-002   4.7314378999999998E-005
   1.2345679012345678E-002  -2.8463844564000002E-002   2.2308815000000000E-005
   1.0752688172043012E-002  -2.8895942329000002E-002   1.3667873000000000E-005
   8.1300813008130090E-003  -2.9421765996000000E-002   1.7225947999999998E-005
   6.8027210884353739E-003  -2.9641279502000000E-002   3.3247655000000000E-005
   5.8479532163742687E-003  -2.9884594742999999E-002   6.8404160000000002E-006
   5.5865921787709499E-003  -2.9960018357999999E-002   1.4933905000000000E-005
   4.9261083743842365E-003  -3.0002124681000001E-002   1.0741907000000000E-005
   3.9840637450199202E-003  -3.0159975612000001E-002   1.8393002000000000E-005
   3.2786885245901639E-003  -3.0294851628000000E-002   6.5992890000000004E-006
   1.9417475728155339E-003  -3.0481575436000000E-002   2.4065129999999999E-006
   9.7943192948090111E-004  -3.0577406469999999E-002   2.5542040000000002E-006


  0.14285714285714285       -1.3453644024000001E-002   1.6020829000000000E-005
   5.2631578947368418E-002  -1.4861414288999999E-002   5.6347639999999997E-006
   3.0303030303030304E-002  -1.5179755760000000E-002   6.0380900000000000E-006
   1.7543859649122806E-002  -1.5231683300000000E-002   6.4679270000000001E-006
   1.0752688172043012E-002  -1.5245851200000000E-002   4.0858199999999996E-006
   6.8027210884353739E-003  -1.5248988200000001E-002   4.1254530000000003E-006
   4.9261083743842365E-003  -1.5256079278000000E-002   3.1690730000000002E-006
   3.9840637450199202E-003  -1.5265327017999999E-002   6.0725340000000004E-006
   3.2786885245901639E-003  -1.5261594894999999E-002   2.0681260000000000E-006
   1.9417475728155339E-003  -1.5265406209000000E-002   4.9033900000000001E-007


   0.0000000000000000       -3.8776994050774775E-002   9.9572142060618438E-006
   2.5000000000000001E-004  -3.8725767305760439E-002   9.4087463086866592E-006
   5.0000000000000001E-004  -3.8647957553133959E-002   8.7481652428438357E-006
   7.5000000000000002E-004  -3.8555554208446002E-002   8.0865859405119645E-006
   1.0000000000000000E-003  -3.8452231403738685E-002   7.4506782230987081E-006
   1.2500000000000000E-003  -3.8339982943806215E-002   6.8539791102860106E-006
   1.5000000000000000E-003  -3.8220096494225628E-002   6.3057193205761275E-006
   1.7500000000000000E-003  -3.8093485854119709E-002   5.8135175744674046E-006
   2.0000000000000000E-003  -3.7960839651205086E-002   5.3843323784289246E-006
   2.2500000000000003E-003  -3.7822699020646847E-002   5.0245946534614137E-006
   2.5000000000000005E-003  -3.7679502562998075E-002   4.7397682883962141E-006
   2.7500000000000007E-003  -3.7531614350644345E-002   4.5334888761390614E-006
   3.0000000000000009E-003  -3.7379342372809293E-002   4.4065591488474327E-006
   3.2500000000000012E-003  -3.7222951225934650E-002   4.3562442258807971E-006
   3.5000000000000014E-003  -3.7062671158271561E-002   4.3762822257595041E-006
   3.7500000000000016E-003  -3.6898704706437094E-002   4.4577037474685463E-006
   4.0000000000000018E-003  -3.6731231685544007E-002   4.5901418059153388E-006
