   5 0.83807833088819239 -75.831319979463 0.000420274311 -75.8866855265271 4.5757683935439091E-04 -75.872252766472 0.000489018471 -75.9003497598404 3.2855112800792458E-04
  25 0.90878725186738152 -75.856940928061 0.000397582066 -75.8996023116254 3.7599289384730782E-04 -75.888599467544 0.000463539669 -75.9087717750894 2.6763753214142677E-04
  50 0.93056740814791961 -75.866758025161 0.000402870678 -75.9039141273115 3.6480890251618212E-04 -75.894167161281 0.000427439172 -75.9119173073575 2.3947598413717069E-04
 100 0.94897498065755359 -75.877205197223 0.000374345391 -75.9078707084720 3.4560585859375715E-04 -75.900489770941 0.000376506448 -75.9146520303073 2.2516038175952646E-04
 200 0.96288172141779049 -75.884651912100 0.000389224226 -75.9106797519536 3.1295033922108714E-04 -75.904830795257 0.000405334971 -75.9166346752083 2.0550341387297024E-04
 300 0.96948110484616934 -75.888374520922 0.000357939629 -75.9124794154477 3.1773684611915499E-04 -75.906510700506 0.000366214850 -75.9173231421397 2.0176930778378625E-04
